X1,X2,X3,y
0.9469435415611314,0.34640373982003037,0.8677032984759461,14.64524561281507
0.7970094687947469,1.231700196104433,1.2701873017352876,12.746559146270025
0.09060801954408904,0.7492252292529424,1.2517198314284728,10.744238931477021
1.0062725171601754,1.7129796823766446,1.31738726323789,11.281471389939389
0.3258688541628594,0.1411374948008597,1.2848385564126312,13.283954832268202
0.053022621083243626,1.1715511625469266,1.8804604828499152,10.026411221059726
1.150948355751758,0.7763398524130438,1.2865764368847064,15.543807323932265
0.9165057809830333,1.0912335786318699,1.8829296175530503,14.69381276819298
0.7722052756015485,1.9223811276478284,1.8107012839121275,11.226631756285085
0.3915822695785929,0.1387226017503309,0.2015560027548533,11.403706374144653
0.036443651303099456,0.1888859215118568,1.3660135468327137,11.610066155047784
0.14237729692045797,0.6379512605875226,1.6897506219389091,12.013318066450568
0.04654387147165173,1.6289369651778716,0.5637095495467999,7.615390196671117
0.2363296552433125,1.3934743307283013,1.257885693559768,9.28022995044097
1.754944027054106,1.4701420876077715,1.6069618607696972,16.839964301752193
0.564069145142613,0.35487908755944564,1.5012295032817167,13.91897698742123
1.613669478534528,1.9810102840013466,0.825235353822853,12.913873320591614
0.7440361715855663,1.5528259214839937,0.6816070805060357,10.41626468188298
1.8615146512071294,1.7168255036860236,0.8579880547500367,14.553055113195263
1.5017421355829947,1.5090857481693647,0.20624773767186522,12.629023874160934
1.8051058133591333,1.0105047448957143,1.6529149322154832,17.43149048556252
0.6400992020612235,1.791046456992401,0.7784033574683262,10.594289116077318
0.02167530296059672,1.8107639528385273,0.18257335357226712,5.910390202754133
0.6386272751808297,1.9001239341016098,1.9012142938751122,11.00424769548437
1.1468757762465722,1.2636744243395985,0.8968910439566395,13.37908603387567
0.5864215433961291,0.6573290907398319,1.3450369121540768,13.184550172446086
1.50474905887536,1.583158087451697,1.5792362855891078,15.094191342941052
0.18241220609738074,0.9888406094051629,0.11511752003328857,8.808324628177726
1.099057764647471,0.883061002746754,1.7754083655165995,15.982879017606026
0.7018300251041574,0.23413403285521173,0.2859833641056717,12.611870504884376
1.5230212634349445,1.2364361266325221,0.2022453522455805,13.381731503565167
0.16821361222999487,1.40193826291824,0.14552601272838706,7.326072488405653
1.6437201185807124,1.4124844543129924,0.16269756128379953,12.514308390199558
0.16967542817038384,1.973279157002351,0.7485415915122406,6.3692182394324925
0.7412842941337818,1.6255991345150052,1.8944971547677174,13.142928211378525
1.9720021276457418,1.5067563705178832,0.7525191710618315,16.692536374479346
0.16700143339733753,1.5542938318548736,1.11680849947161,8.701408719902343
0.8484440184939526,1.812708770189472,0.22239496461230268,9.720282370030947
0.9852502085817183,0.022707289534838138,0.9373212839882525,15.924086040656745
0.1126065513636747,0.23763583253614384,0.23505249355420976,11.841392827012271
1.2984206042321271,1.4920897585308466,1.1667375301943193,14.38305715151488
1.9243450969490838,0.7497411590474081,0.5714241725637215,17.172501224441948
1.7371982563789206,0.4471916770389053,1.9264450788812226,19.16808440588019
0.024308949379632683,1.939757653415278,0.08631982390115223,4.604855976749549
1.7822862273961422,1.0554022181725997,1.9859295922386007,18.523501693595392
0.14759312947079772,1.1077085688026416,1.938605071238198,10.96193347735735
1.0461956883402976,1.258797276270525,1.3914973779692343,13.040597125898723
0.9090821295355465,1.2551161601681269,1.1686286238462005,12.460599624430875
1.802316020981978,0.09089276068291574,0.5619263791844606,17.81318886714185
1.9008229681531175,1.7805275677818326,0.9113135055714259,16.01607267435336
1.2402651956030735,0.5547623659622654,0.3762423194475226,14.940263960107512
0.9273968098799643,0.7067044560521056,1.1673122237017441,14.225481143370418
0.15546927392996968,1.948789615332333,1.9724214889592058,10.071327661746624
1.3963234280394903,1.0721927326882408,0.6190552325726555,14.337060138499846
1.6275900394138973,1.3694623451077585,0.3252338786897826,13.56700118374645
1.821854368987685,1.645074485846338,1.899599826583848,17.719943861618187
1.45143901677672,1.2268303918715797,0.8364860725812377,14.804097843271832
1.8654569667080265,1.7321277790008167,0.09043734021237881,13.148763947890723
0.05273394899450401,0.7529267337560992,1.6211066615636658,11.161988403159462
1.974552258629889,0.30083378220705637,1.1882614307042703,19.2420964793032
0.761781713262043,1.9398287956292064,1.6842378462714174,10.690139464433948
1.6766574094222757,0.9373863195899406,0.8296390046753304,16.654934302780124
0.5468141438614125,0.11275099330185423,1.7294447525101064,16.082450795716554
